,conv_id,utterance_idx,context,prompt,speaker_idx,utterance,selfeval,tags
10631,hit:1741_conv:3483,1,trusting,My daughter and I talk about everything. I hope this lasts forever.,262,MY daughter and I talk about everything. We are close.,5|5|5_5|5|5,
10632,hit:1741_conv:3483,2,trusting,My daughter and I talk about everything. I hope this lasts forever.,226,You are  lucky to be able to have that kind of relationship. ,5|5|5_5|5|5,
10633,hit:1741_conv:3483,3,trusting,My daughter and I talk about everything. I hope this lasts forever.,262,I hope it lasts she is still a teen.,5|5|5_5|5|5,
10634,hit:1741_conv:3483,4,trusting,My daughter and I talk about everything. I hope this lasts forever.,226,You have a strong foundation. Even if she wavers she will return.,5|5|5_5|5|5,
10635,hit:1741_conv:3483,5,trusting,My daughter and I talk about everything. I hope this lasts forever.,262,She is special. I think she will stay this way.,5|5|5_5|5|5,
10636,hit:1742_conv:3484,1,hopeful,I know the upcoming election is going to turn this country around.,262,I know this upcoming electionis going to change the state of our union.,5|5|5_4|4|5,<POLITICAL>
10637,hit:1742_conv:3484,2,hopeful,I know the upcoming election is going to turn this country around.,226,We will see. Don't worry so much.,5|5|5_4|4|5,
10638,hit:1742_conv:3484,3,hopeful,I know the upcoming election is going to turn this country around.,262,I'm not worried. Im optimistic.,5|5|5_4|4|5,
10639,hit:1742_conv:3484,4,hopeful,I know the upcoming election is going to turn this country around.,226,Good for you. I like a positive attitude.,5|5|5_4|4|5,
10640,hit:1742_conv:3484,5,hopeful,I know the upcoming election is going to turn this country around.,262,I wish more people were positive. Dont you?,5|5|5_4|4|5,
10641,hit:1742_conv:3485,1,furious,I was trying to explain something to someone and they cut me off and would not listen.,226,I was trying to explain something to someone and they cut me off and would not listen,4|4|5_5|5|5,
10642,hit:1742_conv:3485,2,furious,I was trying to explain something to someone and they cut me off and would not listen.,262,I hate when that happens,4|4|5_5|5|5,
10643,hit:1742_conv:3485,3,furious,I was trying to explain something to someone and they cut me off and would not listen.,226,It is something that can be hard to deal with.,4|4|5_5|5|5,
10644,hit:1742_conv:3485,4,furious,I was trying to explain something to someone and they cut me off and would not listen.,262,Being courteous isnt that hard. People just dont try,4|4|5_5|5|5,
10645,hit:1743_conv:3486,1,prepared,I have my groceru list all ready for the store tomorrow.,262,I have my list all ready for the grocery store tomorrow.,5|5|5_5|4|5,
10646,hit:1743_conv:3486,2,prepared,I have my groceru list all ready for the store tomorrow.,196,Yeah? What do you need to buy?,5|5|5_5|4|5,
10647,hit:1743_conv:3486,3,prepared,I have my groceru list all ready for the store tomorrow.,262,Things for the kids lunches. They all like different stuff.,5|5|5_5|4|5,
10648,hit:1743_conv:3486,4,prepared,I have my groceru list all ready for the store tomorrow.,196,How many kids do you have?,5|5|5_5|4|5,
10649,hit:1743_conv:3486,5,prepared,I have my groceru list all ready for the store tomorrow.,262,Three. Four if you count my neice. I help out with her too.,5|5|5_5|4|5,
10650,hit:1743_conv:3487,1,lonely,When I think of my life I feel lonely. I live alone with no family.,196,I have the flat to myself today,5|4|5_5|5|5,
10651,hit:1743_conv:3487,2,lonely,When I think of my life I feel lonely. I live alone with no family.,262,Cool What are you going to do?,5|4|5_5|5|5,
10652,hit:1743_conv:3487,3,lonely,When I think of my life I feel lonely. I live alone with no family.,196,Some work and some reading.,5|4|5_5|5|5,
10653,hit:1743_conv:3487,4,lonely,When I think of my life I feel lonely. I live alone with no family.,262,Well thats good if its quiet.,5|4|5_5|5|5,
10654,hit:1744_conv:3488,1,afraid,I don't think I'm going to do so well this semester.,262,Im not excited about this semester at all.,5|5|5_4|4|5,
10655,hit:1744_conv:3488,2,afraid,I don't think I'm going to do so well this semester.,43,Why and what did happen?,5|5|5_4|4|5,
10656,hit:1744_conv:3488,3,afraid,I don't think I'm going to do so well this semester.,262,Im working now and I dont want to be slammed,5|5|5_4|4|5,
10657,hit:1744_conv:3488,4,afraid,I don't think I'm going to do so well this semester.,43,Oh_comma_ be positive_comma_ try your best.,5|5|5_4|4|5,
10658,hit:1744_conv:3488,5,afraid,I don't think I'm going to do so well this semester.,262,I am afraid I will fail.,5|5|5_4|4|5,
10659,hit:1744_conv:3489,1,anxious,I presented a watch to my mom on her anniversary. She missed it in a month. I was angry on her and scolded her.,43,I was angry on my mom.,4|4|5_5|5|5,
10660,hit:1744_conv:3489,2,anxious,I presented a watch to my mom on her anniversary. She missed it in a month. I was angry on her and scolded her.,262,Why?,4|4|5_5|5|5,<UNIGRAM>
10661,hit:1744_conv:3489,3,anxious,I presented a watch to my mom on her anniversary. She missed it in a month. I was angry on her and scolded her.,43,She lost the watch which I presented to her for anniversary.,4|4|5_5|5|5,
10662,hit:1744_conv:3489,4,anxious,I presented a watch to my mom on her anniversary. She missed it in a month. I was angry on her and scolded her.,262,Oh well it wasnt on purpose. People lose things.,4|4|5_5|5|5,
10663,hit:1745_conv:3490,1,afraid,I think a mouse is in my kitchen again.,262,I am so scared of mice.,5|5|5_5|5|5,
10664,hit:1745_conv:3490,2,afraid,I think a mouse is in my kitchen again.,196,Really? Why? They're so small.,5|5|5_5|5|5,
10665,hit:1745_conv:3490,3,afraid,I think a mouse is in my kitchen again.,262,They are fast and sneaky and I think one is in my kitchen,5|5|5_5|5|5,
10666,hit:1745_conv:3490,4,afraid,I think a mouse is in my kitchen again.,196,Oh no! Have you put traps down?,5|5|5_5|5|5,
10667,hit:1745_conv:3490,5,afraid,I think a mouse is in my kitchen again.,262,I'm too scared. Im going to call someone to do it.,5|5|5_5|5|5,
10668,hit:1745_conv:3491,1,hopeful,I am hopeful that I find a new job very soon.,196,I'm looking for a new job.,5|5|5_5|5|5,
10669,hit:1745_conv:3491,2,hopeful,I am hopeful that I find a new job very soon.,262,Ok. Had any interviews yet?,5|5|5_5|5|5,
10670,hit:1745_conv:3491,3,hopeful,I am hopeful that I find a new job very soon.,196,A few. None at Rentokill - so I can't solve your problems :-),5|5|5_5|5|5,
10671,hit:1745_conv:3491,4,hopeful,I am hopeful that I find a new job very soon.,262,Lol. Well good luck. Job searches can be tough.,5|5|5_5|5|5,
10672,hit:1745_conv:3491,5,hopeful,I am hopeful that I find a new job very soon.,196,I'm sure I'll get one sooner or later.,5|5|5_5|5|5,
10673,hit:1745_conv:3491,6,hopeful,I am hopeful that I find a new job very soon.,262,You will.,5|5|5_5|5|5,
10674,hit:1746_conv:3492,1,disappointed,I can't believe my ex won't just move on.,262,My ex boyfriend just won't move on. Its sad,5|5|5_4|4|4,
10675,hit:1746_conv:3492,2,disappointed,I can't believe my ex won't just move on.,226,Those are the kind you better keep a watch on. You never know what he might do.,5|5|5_4|4|4,
10676,hit:1746_conv:3492,3,disappointed,I can't believe my ex won't just move on.,262,I don't think he's dangerous. He just always want to talk about the past or getting back together. Im not interested.,5|5|5_4|4|4,
10677,hit:1746_conv:3492,4,disappointed,I can't believe my ex won't just move on.,226,Don't engage with him he will think that your interested.,5|5|5_4|4|4,
10678,hit:1746_conv:3492,5,disappointed,I can't believe my ex won't just move on.,262,I have to we have a kid. Just didnt work out.,5|5|5_4|4|4,
10679,hit:1746_conv:3493,1,ashamed,I was at work and heard gossip about a coworker. I didn't say anything in their defense.,226,I was at work and heard gossip about a coworker. I didn't say anything in their defense,4|4|4_5|5|5,
10680,hit:1746_conv:3493,2,ashamed,I was at work and heard gossip about a coworker. I didn't say anything in their defense.,262,Is the coworker your friend?,4|4|4_5|5|5,
10681,hit:1746_conv:3493,3,ashamed,I was at work and heard gossip about a coworker. I didn't say anything in their defense.,226,We aren't really friends but I don't think what was said is true.,4|4|4_5|5|5,
10682,hit:1746_conv:3493,4,ashamed,I was at work and heard gossip about a coworker. I didn't say anything in their defense.,262,You probably shoulf have told them that wasnt a decent thing to do. ,4|4|4_5|5|5,
10683,hit:1747_conv:3494,1,sad,I miss my old job. It was fun.,262,My old job was the best. I miss it.,5|5|5_4|4|4,
10684,hit:1747_conv:3494,2,sad,I miss my old job. It was fun.,270,why,5|5|5_4|4|4,<UNIGRAM>
10685,hit:1747_conv:3494,3,sad,I miss my old job. It was fun.,262,It was fun. I liked my coworkers. And I got good discounts on clothes.,5|5|5_4|4|4,
10686,hit:1747_conv:3494,4,sad,I miss my old job. It was fun.,270,ok,5|5|5_4|4|4,<UNIGRAM>
10687,hit:1747_conv:3494,5,sad,I miss my old job. It was fun.,262,I dont like shopping in that store anymore now.,5|5|5_4|4|4,
10688,hit:1748_conv:3496,1,confident,I think my next date is going to go well. Too many bad ones.,262,I had so many bad dates recently. I just know my next one is gonna be great.,5|5|5_5|5|5,
10689,hit:1748_conv:3496,2,confident,I think my next date is going to go well. Too many bad ones.,196,I hope it is - do you have any funny experiences from the bad ones?,5|5|5_5|5|5,
10690,hit:1748_conv:3496,3,confident,I think my next date is going to go well. Too many bad ones.,262,I told a guy I was afraid of zombies and he laughed so hard I just wanted to go home.,5|5|5_5|5|5,
10691,hit:1748_conv:3496,4,confident,I think my next date is going to go well. Too many bad ones.,196,I'm sorry to hear that. You'll find somebody good soon!,5|5|5_5|5|5,
10692,hit:1748_conv:3496,5,confident,I think my next date is going to go well. Too many bad ones.,262,I know I will. No where to go but up!,5|5|5_5|5|5,
10693,hit:1748_conv:3497,1,excited,I feel excited that the new footbal season is about to start. I own a team in spain and want to see them do well.,196,I'm looking forward to the new football season starting!,5|5|5_5|5|5,
10694,hit:1748_conv:3497,2,excited,I feel excited that the new footbal season is about to start. I own a team in spain and want to see them do well.,262,Really? Are you watching training?,5|5|5_5|5|5,
10695,hit:1748_conv:3497,3,excited,I feel excited that the new footbal season is about to start. I own a team in spain and want to see them do well.,196,Yeah - I co-own a team in Spain so I can access video of them preparing.,5|5|5_5|5|5,
10696,hit:1748_conv:3497,4,excited,I feel excited that the new footbal season is about to start. I own a team in spain and want to see them do well.,262,Oh you mean soccer lol,5|5|5_5|5|5,
10697,hit:1748_conv:3497,5,excited,I feel excited that the new footbal season is about to start. I own a team in spain and want to see them do well.,196,Yeah - sorry_comma_ should have explained that. I forget that in America you don't sue the right name :-),5|5|5_5|5|5,
10698,hit:1748_conv:3497,6,excited,I feel excited that the new footbal season is about to start. I own a team in spain and want to see them do well.,262,I will agree with you there. We use whatever words we want.,5|5|5_5|5|5,
10699,hit:1749_conv:3498,1,joyful,I'm moving to New York to pursue my dreams!,262,I'm moving to New York soon.,5|5|5_4|4|4,
10700,hit:1749_conv:3498,2,joyful,I'm moving to New York to pursue my dreams!,226,How exciting for you. ,5|5|5_4|4|4,
10701,hit:1749_conv:3498,3,joyful,I'm moving to New York to pursue my dreams!,262,I think I can make it there. Its never too lare.,5|5|5_4|4|4,
10702,hit:1749_conv:3498,4,joyful,I'm moving to New York to pursue my dreams!,226,There's always hope in a new beginning.,5|5|5_4|4|4,
10703,hit:1749_conv:3498,5,joyful,I'm moving to New York to pursue my dreams!,262,I think so too.,5|5|5_4|4|4,
10704,hit:1749_conv:3499,1,disappointed,I watched a movie that looked really good on the trailer but I didn't like it at all.,226,I watched a movie that looked really good on the trailer but I didn't like it at all,4|4|4_5|5|5,
10705,hit:1749_conv:3499,2,disappointed,I watched a movie that looked really good on the trailer but I didn't like it at all.,262,What was the movie? Save me,4|4|4_5|5|5,
10706,hit:1749_conv:3499,3,disappointed,I watched a movie that looked really good on the trailer but I didn't like it at all.,226,I don't want to say because I feel like everybody should judge for themselves. ,4|4|4_5|5|5,
10707,hit:1749_conv:3499,4,disappointed,I watched a movie that looked really good on the trailer but I didn't like it at all.,262,Well thanks for nothing lol,4|4|4_5|5|5,
